location_id,location_name,date,wind_speed,wind_unit,wind_direction,gust_speed,session
LOC09,Garda,Oct 16 2023,12.1 m/s,m/s,315°,30.8,morning
LOC03,Tarifa,02/18/2024,4.2 knots,knots,180,4.8,morning
LOC03,TARIFA,28 Jun 2023,7,beaufort,45°,29.5,afternoon
LOC06,"Cabarete, Dominican Rep.",14 Jul 2023,36.3 km/h,km/h,S,23.5,afternoon
LOC07,DAKHLA,2023-01-28,25.2 km/h,km/h,southeast,18.4,morning
LOC03,Tarifa,11/30/2024,17.7,knots,90°,21.7,afternoon
LOC09,Garda,19 Aug 2024,5,beaufort,0°,25.5,morning
LOC09,"Lake Garda, Italy",2024-03-15,10.9 m/s,m/s,270°,26.6,morning
LOC06,Cabarete,19/01/2024,15.2 m/s,m/s,45°,35.9,afternoon
LOC04,Maui,2023-01-31,8.0 m/s,m/s,W,19.8,allday
LOC08,Guajiru,08 May 2024,150.0,knots,45°,23.1,allday
LOC05,"Cape Town, South Africa",Jan 11 2024,20.5,knots,west,14.4,allday
LOC04,Maui,2023-09-01,18.8,knots,315°,12.0,allday
LOC03,Tarifa,05/20/2023,9.0 m/s,m/s,225,21.5,afternoon
LOC05,capetown,Dec 29 2023,47.4 km/h,km/h,south,11.5,allday
LOC06,Cabarete,01 Jan 2023,23.6 knots,knots,SE,29.4,afternoon
LOC09,Garda,2024-03-31,14.2,knots,135,11.0,afternoon
LOC04,maui,Aug 11 2023,4,beaufort,southwest,19.9,allday
LOC10,"Boracay, Philippines",Nov 26 2023,14.4,knots,east,19.1,allday
LOC06,"Cabarete, Dominican Rep.",04 Sep 2023,19.8,knots,south,24.2,afternoon
LOC01,Cumbuco,2023-12-02,8.4 m/s,m/s,S,19.2,allday
LOC08,Guajiru,20 Dec 2023,7,beaufort,0,28.8,allday
LOC01,Cumbuco,Jun 19 2023,6,beaufort,W,12.4,allday
LOC04,"Maui, Hawaii",12/25/2024,0.0,knots,135°,16.7,allday
LOC10,"Boracay, Philippines",Aug 22 2024,8.8 m/s,m/s,270,23.9,allday
LOC09,"Lake Garda, Italy",2023-04-15,11.9 m/s,m/s,180,26.8,morning
LOC07,Dakhla,Sep 13 2023,12.0,knots,315°,16.0,morning
LOC09,Garda,2023-01-15,10.0,knots,270,11.7,afternoon
LOC07,Dakhla,11 Jun 2023,6.4 m/s,m/s,south,17.0,morning
LOC08,Guajiru,10/04/2024,34.4 km/h,km/h,N,22.0,allday
LOC03,"Tarifa, Spain",04 Dec 2023,6,beaufort,45°,28.3,afternoon
LOC09,"Lake Garda, Italy",Jun 24 2024,4,beaufort,270°,21.9,morning
LOC03,TARIFA,09/01/2023,12.3 m/s,m/s,east,27.6,afternoon
LOC10,"Boracay, Philippines",07/11/2024,15.0 knots,knots,NE,20.9,allday
LOC04,maui,31 Jul 2024,28.0 km/h,km/h,NE,19.8,allday
LOC06,"Cabarete, Dominican Rep.",01 Feb 2024,5,beaufort,south,24.3,afternoon
LOC08,Guajiru,Nov 08 2024,46.1 km/h,km/h,southeast,,allday
LOC06,Cabarete,14 Sep 2023,16.5 km/h,km/h,270°,11.3,morning
LOC01, Cumbuco,11/12/2023,20.4 knots,knots,SW,25.6,allday
LOC02,"Jericoacoara, Brazil",08/28/2023,12.7 m/s,m/s,east,34.1,allday
LOC06,"Cabarete, Dominican Rep.",30/03/2023,3.1 m/s,m/s,NE,7.8,morning
LOC07,DAKHLA,04/18/2023,6.0,knots,180,7.8,morning
LOC07,"Dakhla, Morocco",Sep 23 2024,29.4,knots,225°,40.4,afternoon
LOC07,Dakhla,Sep 10 2024,13.5 knots,knots,135°,18.6,morning
LOC10,Boracay,04 Sep 2024,17.3,knots,135,19.8,allday
LOC02,jericoacoara,Jun 19 2023,19.8,knots,west,26.7,allday
LOC01, Cumbuco,06/27/2024,20.8 knots,knots,north,29.0,allday
LOC09,Lago di Garda,Jun 27 2023,5,beaufort,45,24.9,morning
LOC03,TARIFA,2024-05-10,27.7 knots,knots,315,32.1,afternoon
LOC10,Boracay,26 Sep 2023,7.1 m/s,m/s,W,19.3,allday
LOC02,Jeri,03/01/2023,23.2 knots,knots,north,29.7,allday
LOC03,"Tarifa, Spain",2024-07-19,0,beaufort,315,3.4,morning
LOC08,Ilha Guajiru,05/08/2024,9.7 m/s,m/s,south,22.9,allday
LOC10,boracay,2023-09-02,30.6 km/h,km/h,270°,18.4,allday
LOC10,"Boracay, Philippines",Jun 02 2023,15.3 knots,knots,N,,allday
LOC07,Dakhla,11 May 2024,15.7 knots,knots,NW,20.4,morning
LOC04,Maui,2023-05-30,150.0,knots,90,27.4,allday
LOC07,Dakhla,14/02/2023,9.1 km/h,km/h,225,6.2,morning
LOC05,"Cape Town, South Africa",Aug 06 2024,8,beaufort,northwest,39.9,allday
LOC03,Tarifa,09/11/2023,0.0,knots,southwest,23.9,afternoon
LOC05,"Cape Town, South Africa",10 Oct 2023,24.3,knots,SE,11.0,allday
LOC04,maui,08/26/2023,4,beaufort,0,19.7,allday
LOC07,DAKHLA,03/03/2024,35.7 km/h,km/h,E,23.5,afternoon
LOC06,cabarete,Apr 25 2023,6,beaufort,north,28.3,afternoon
LOC03,TARIFA,2024-03-29,1.1,knots,225°,1.5,morning
LOC01,"Cumbuco, Brazil",04/02/2024,40.7 km/h,km/h,NW,26.6,allday
LOC08,Ilha Guajiru,2023-03-07,10.1 m/s,m/s,north,12.2,allday
LOC09,Lago di Garda,14 Dec 2024,24.3 km/h,km/h,180°,17.8,afternoon
LOC03,"Tarifa, Spain",2023-08-03,-5.0,knots,225°,4.4,morning
LOC09,"Lake Garda, Italy",07/02/2024,3,beaufort,45°,13.3,afternoon
LOC07,"Dakhla, Morocco",Sep 21 2024,5,beaufort,0,28.6,afternoon
LOC05,"Cape Town, South Africa",Mar 22 2023,11.9 knots,knots,northeast,16.5,allday
LOC01,cumbuco,2023-02-17,23.2 knots,knots,E,32.0,allday
LOC09,Lago di Garda,30/06/2023,4,beaufort,southwest,17.4,morning
LOC07,DAKHLA,Apr 15 2024,13.7 m/s,m/s,225°,30.9,afternoon
LOC09,Garda,2024-04-17,21.0,knots,90,24.9,morning
LOC03,TARIFA,30 Jun 2023,22.5 knots,knots,SE,26.4,afternoon
LOC09,Garda,06/21/2024,10.5 m/s,m/s,315,22.6,morning
LOC04,Maui,04 Sep 2024,7.6 m/s,m/s,southwest,18.6,allday
LOC09,Lago di Garda,03 Apr 2023,4,beaufort,45°,18.6,afternoon
LOC07,"Dakhla, Morocco",17/07/2023,7,beaufort,S,35.5,afternoon
LOC01,Cumbuco,12/13/2023,32.4 km/h,km/h,0°,13.8,allday
LOC07,Dakhla,24 Oct 2023,31.1 km/h,km/h,90°,15.0,afternoon
LOC06,cabarete,12/25/2024,12.2 m/s,m/s,315°,29.8,afternoon
LOC03,TARIFA,2023-12-12,8.4,knots,northeast,9.8,morning
LOC02,Jeri,26 Jan 2024,21.4 knots,knots,90°,27.8,allday
LOC05,capetown,2024-07-03,4,beaufort,east,11.2,allday
LOC08,Guajiru,10/06/2023,21.0,knots,0,28.1,allday
LOC10,"Boracay, Philippines",Feb 08 2024,0.0,knots,135°,12.8,allday
LOC04,maui,21 Feb 2024,19.1 knots,knots,northwest,24.0,allday
LOC09,Garda,Jan 04 2023,41.1 km/h,km/h,west,30.5,morning
LOC04,Maui,09/15/2024,10.9 knots,knots,180°,13.7,allday
LOC02,"Jericoacoara, Brazil",2023-08-10,19.9,knots,southeast,24.3,allday
LOC07,"Dakhla, Morocco",23/04/2024,6,beaufort,northwest,,afternoon
LOC02,jericoacoara,09/12/2024,6,beaufort,SW,24.7,allday
LOC07,"Dakhla, Morocco",2023-02-28,27.4 km/h,km/h,northwest,17.4,morning
LOC05,Cape Town,03/01/2023,65.2 km/h,km/h,south,41.6,allday
LOC03,Tarifa,04/02/2024,0,beaufort,90°,0.8,morning
LOC06,Cabarete,2023-04-12,3.2 m/s,m/s,180°,8.5,morning
LOC05,Cape Town,01 Apr 2024,27.1 knots,knots,0,30.2,allday
LOC07,"Dakhla, Morocco",03 Jun 2024,8.1 knots,knots,SW,9.9,morning
LOC08,"Ilha do Guajiru, Brazil",04 May 2023,33.5 km/h,km/h,135°,25.1,allday
LOC06,"Cabarete, Dominican Rep.",10/10/2024,3.3 m/s,m/s,NW,8.3,morning
LOC03,Tarifa,2023-08-29,7,beaufort,E,29.9,afternoon
LOC09,"Lake Garda, Italy",05/30/2023,4,beaufort,N,12.5,morning
LOC10,boracay,Nov 20 2023,4,beaufort,0°,18.9,allday
LOC08,Ilha Guajiru,May 13 2023,7.6 m/s,m/s,90°,19.0,allday
LOC06,"Cabarete, Dominican Rep.",02 Oct 2023,16.1,knots,W,21.1,afternoon
LOC03,"Tarifa, Spain",2023-06-23,4.1 m/s,m/s,135°,9.9,morning
LOC03,TARIFA,17 Sep 2024,4,beaufort,west,17.3,afternoon
LOC03,Tarifa,Sep 13 2024,5.5,knots,north,7.6,morning
LOC10,Boracay,2023-11-18,7.7 m/s,m/s,135°,17.5,allday
LOC05,"Cape Town, South Africa",Mar 01 2024,20.3 knots,knots,east,22.4,allday
LOC05,"Cape Town, South Africa",02/04/2024,60.2 km/h,km/h,E,45.4,allday
LOC06,Cabarete,May 16 2024,22.0 knots,knots,NW,30.6,afternoon
LOC04,maui,2024-05-23,19.8,knots,SE,24.7,allday
LOC09,"Lake Garda, Italy",08/21/2023,32.6 km/h,km/h,135°,20.3,morning
LOC01, Cumbuco,14 Dec 2024,40.4 km/h,km/h,270,25.5,allday
LOC06,Cabarete,05 Aug 2024,2,beaufort,315,12.2,morning
LOC05,Cape Town,29 Oct 2023,12.1 m/s,m/s,NW,30.2,allday
LOC06,cabarete,Aug 01 2023,8,beaufort,northwest,37.3,afternoon
LOC04,Maui,30 Mar 2023,22.0 km/h,km/h,NW,13.7,allday
LOC06,cabarete,Oct 21 2024,5.9 m/s,m/s,225°,14.9,morning
LOC03,TARIFA,09/14/2024,5.5 knots,knots,180°,6.6,morning
LOC01,Cumbuco,2024-06-16,10.4 m/s,m/s,southwest,22.6,allday
LOC07,Dakhla,Dec 27 2023,150.0,knots,90°,14.4,morning
LOC09,Lago di Garda,26/01/2024,9.2 m/s,m/s,northwest,21.3,morning
LOC04,"Maui, Hawaii",12/09/2023,7.1 m/s,m/s,0°,19.1,allday
LOC10,boracay,05/09/2023,12.2 knots,knots,90,16.9,allday
LOC04,maui,2023-09-05,19.3,knots,southeast,23.6,allday
LOC06,cabarete,29/03/2024,2.0 m/s,m/s,225,4.8,morning
LOC04,Maui,01 Mar 2023,18.0 knots,knots,north,24.7,allday
LOC03,Tarifa,30/05/2023,1,beaufort,45°,8.5,morning
LOC02,Jeri,29/02/2024,23.9 knots,knots,NW,31.0,allday
LOC04,"Maui, Hawaii",06 Apr 2023,19.4 knots,knots,225°,23.2,allday
LOC09,Lago di Garda,2024-04-27,17.7,knots,90,22.4,morning
LOC01,Cumbuco,09/01/2024,21.2,knots,W,14.2,allday
LOC03,"Tarifa, Spain",01/03/2024,11.0 knots,knots,W,12.3,morning
LOC05,"Cape Town, South Africa",17/05/2024,5,beaufort,southwest,27.4,allday
LOC03,Tarifa,2024-10-22,15.6 km/h,km/h,45°,11.5,morning
LOC07,DAKHLA,06/12/2024,40.7 km/h,km/h,SW,30.5,afternoon
LOC07,Dakhla,May 02 2023,9.5 knots,knots,southeast,12.5,morning
LOC03,"Tarifa, Spain",10/25/2023,-5.0,knots,0,26.8,afternoon
LOC08,"Ilha do Guajiru, Brazil",2024-06-29,5,beaufort,SE,21.6,allday
LOC10,"Boracay, Philippines",04/28/2023,17.7 knots,knots,north,20.7,allday
LOC08,Guajiru,16 Feb 2023,39.4 km/h,km/h,south,23.9,allday
LOC05,Cape Town,27/02/2023,9.1 m/s,m/s,45,24.7,allday
LOC04,maui,26 Apr 2023,4,beaufort,270,21.0,allday
LOC09,Garda,09 Jun 2024,12.5,knots,NW,,afternoon
LOC09,Lago di Garda,07/27/2024,18.1 knots,knots,southwest,23.9,morning
LOC06,"Cabarete, Dominican Rep.",01/19/2023,5,beaufort,N,23.6,afternoon
LOC04,maui,05/11/2023,16.1,knots,180°,17.7,allday
LOC06,cabarete,09/04/2024,18.6 knots,knots,SW,,afternoon
LOC09,"Lake Garda, Italy",30/07/2024,18.7,knots,0°,26.0,morning
LOC01,Cumbuco,09/17/2023,42.2 km/h,km/h,north,30.2,allday
LOC09,"Lake Garda, Italy",Aug 22 2023,30.9 knots,knots,180°,36.1,morning
LOC06,cabarete,2024-10-15,150.0,knots,180°,,morning
LOC06,cabarete,02/05/2023,22.2 knots,knots,0,28.1,afternoon
LOC02,Jeri,07/26/2023,23.9 knots,knots,225,30.9,allday
LOC06,cabarete,31/08/2023,18.1,knots,135,16.3,afternoon
LOC07,DAKHLA,12/11/2023,25.4,knots,west,28.0,afternoon
LOC09,"Lake Garda, Italy",12/04/2024,6,beaufort,NE,27.8,morning
LOC05,Cape Town,09/04/2024,36.3 knots,knots,E,,allday
LOC04,"Maui, Hawaii",04/07/2023,9.0 m/s,m/s,W,23.6,allday
LOC09,"Lake Garda, Italy",20 Jun 2023,23.3 km/h,km/h,0,15.4,afternoon
LOC03,TARIFA,09 May 2023,11.4 m/s,m/s,SW,28.8,afternoon
LOC09,"Lake Garda, Italy",Sep 12 2024,36.5 km/h,km/h,N,22.1,morning
LOC06,cabarete,2024-05-14,8.1 m/s,m/s,NE,19.3,afternoon
LOC05,Cape Town,26 Jun 2024,37.2 knots,knots,180°,43.4,allday
LOC07,"Dakhla, Morocco",30/06/2024,16.0,knots,northeast,19.2,morning
LOC04,Maui,2023-08-03,8.2 m/s,m/s,NW,,allday
LOC09,"Lake Garda, Italy",07 Feb 2023,4,beaufort,southwest,21.0,afternoon
LOC04,"Maui, Hawaii",27 Jan 2023,0.0,knots,W,24.9,allday
LOC04,Maui,Oct 16 2024,13.5 m/s,m/s,0°,28.9,allday
LOC10,Boracay,2023-03-17,8.3 knots,knots,SE,10.1,allday
LOC01, Cumbuco,23 Oct 2023,10.3 m/s,m/s,south,23.0,allday
LOC07,Dakhla,30 Jan 2024,14.1 knots,knots,southwest,18.7,morning
LOC05,Cape Town,29 Sep 2023,6,beaufort,north,28.4,allday
LOC10,Boracay,26 Apr 2023,4,beaufort,south,20.5,allday
LOC08,"Ilha do Guajiru, Brazil",06/19/2024,14.5,knots,225°,7.8,allday
LOC01,cumbuco,14 Oct 2023,37.4 km/h,km/h,135°,,allday
LOC05,Cape Town,Sep 10 2023,13.9 km/h,km/h,NE,10.2,allday
LOC06,Cabarete,19 Mar 2024,40.7 km/h,km/h,315,29.8,afternoon
LOC06,"Cabarete, Dominican Rep.",22/01/2024,1,beaufort,225,8.3,morning
LOC07,DAKHLA,2024-04-26,0.0,knots,180°,27.6,morning
LOC09,Garda,2024-04-20,13.7,knots,southeast,17.8,afternoon
LOC10,Boracay,20/10/2024,9.3 m/s,m/s,NE,24.1,allday
LOC09,Garda,12/27/2024,13.7,knots,east,11.9,afternoon
LOC07,DAKHLA,06 Oct 2024,3.1 m/s,m/s,0°,3.1,morning
LOC06,"Cabarete, Dominican Rep.",06 Nov 2024,24.2 knots,knots,east,28.6,afternoon
LOC03,Tarifa,Apr 02 2023,0.0,knots,SE,12.4,morning
LOC05,"Cape Town, South Africa",03 Jun 2023,25.7 km/h,km/h,45°,18.1,allday
LOC03,TARIFA,01/02/2024,19.6 knots,knots,N,26.3,afternoon
LOC03,TARIFA,2023-04-19,15.7 km/h,km/h,270,11.5,morning
LOC09,Lago di Garda,Jul 15 2024,5,beaufort,135,25.5,morning
LOC09,Garda,31 May 2023,5,beaufort,NE,25.8,morning
LOC03,TARIFA,22 Nov 2024,7.3 m/s,m/s,315°,18.4,morning
LOC07,DAKHLA,2023-05-25,7.5 m/s,m/s,southeast,16.9,afternoon
LOC02,"Jericoacoara, Brazil",2023-12-26,23.6,knots,west,32.6,allday
LOC06,cabarete,2024-09-07,10.2 m/s,m/s,90°,25.7,afternoon
LOC03,Tarifa,03/19/2024,8.0,knots,90°,,morning
LOC07,DAKHLA,2024-08-27,7,beaufort,southeast,30.2,afternoon
LOC07,DAKHLA,12 Feb 2024,17.6 km/h,km/h,northeast,12.4,morning
LOC06,cabarete,26/06/2023,14.8 km/h,km/h,NE,9.7,morning
LOC08,"Ilha do Guajiru, Brazil",11 Oct 2024,37.6 km/h,km/h,SW,27.8,allday
LOC06,Cabarete,Mar 02 2024,2,beaufort,270,3.9,morning
LOC04,Maui,2023-04-21,32.4 km/h,km/h,270,13.8,allday
LOC07,DAKHLA,Jan 11 2023,15.2 km/h,km/h,northeast,11.3,morning
LOC03,"Tarifa, Spain",31 Dec 2024,9.9,knots,northwest,12.5,morning
LOC03,TARIFA,2023-10-29,10.9 knots,knots,E,7.8,morning
LOC06,cabarete,12/18/2024,2.9 m/s,m/s,90°,6.4,morning
LOC08,Ilha Guajiru,25 Oct 2023,34.3 km/h,km/h,NW,21.7,allday
LOC02,jericoacoara,2023-11-22,27.2,knots,W,30.7,allday
LOC03,"Tarifa, Spain",Jun 26 2024,4,beaufort,W,21.8,afternoon
LOC06,cabarete,2023-03-18,14.3 knots,knots,135,16.6,afternoon
LOC08,Ilha Guajiru,26/09/2023,12.7 m/s,m/s,0,30.7,allday
LOC09,Garda,05 Mar 2024,47.6 km/h,km/h,W,34.5,morning
LOC01,"Cumbuco, Brazil",30 Jul 2023,8.8 m/s,m/s,N,21.6,allday
LOC02,Jeri,12 Dec 2023,21.5,knots,NE,26.6,allday
LOC05,capetown,23/03/2023,10.4 m/s,m/s,0°,25.2,allday
LOC09,Lago di Garda,Apr 02 2024,16.4,knots,southwest,21.5,afternoon
LOC05,capetown,01 Feb 2023,7,beaufort,southwest,34.5,allday
LOC09,Garda,12/09/2024,33.3 km/h,km/h,south,23.2,morning
LOC02,jericoacoara,18/01/2024,21.0,knots,225,27.5,allday
LOC06,"Cabarete, Dominican Rep.",2023-09-30,19.0,knots,S,21.3,afternoon
LOC03,TARIFA,02/03/2024,9.8 km/h,km/h,S,6.1,morning
LOC09,Garda,Jan 16 2023,14.4,knots,225,10.0,afternoon
LOC09,"Lake Garda, Italy",May 25 2023,20.0 km/h,km/h,S,13.6,afternoon
LOC04,Maui,2023-07-19,8.1 m/s,m/s,southeast,20.1,allday
LOC07,"Dakhla, Morocco",12/16/2024,6,beaufort,90°,32.4,afternoon
LOC05,capetown,30 Apr 2023,25.9,knots,180,36.0,allday
LOC08,Guajiru,22/09/2023,15.2 knots,knots,225°,16.8,allday
LOC02,jericoacoara,02 Aug 2024,39.1 km/h,km/h,west,23.5,allday
LOC05,capetown,12/13/2023,38.9 knots,knots,315°,42.8,allday
LOC01, Cumbuco,2023-04-17,19.5,knots,270,24.2,allday
LOC06,cabarete,09/09/2024,17.8 knots,knots,270°,20.2,afternoon
LOC02,Jeri,10/23/2023,21.2,knots,180°,29.0,allday
LOC06,"Cabarete, Dominican Rep.",24/02/2024,2,beaufort,225°,11.9,morning
LOC06,Cabarete,23/03/2023,16.1 knots,knots,135°,20.1,afternoon
LOC09,Garda,18 Sep 2024,5,beaufort,SW,20.2,morning
LOC07,DAKHLA,2024-11-26,13.0 km/h,km/h,SE,9.5,morning
LOC08,Guajiru,29/02/2024,5,beaufort,northeast,26.0,allday
LOC04,maui,Sep 16 2023,23.9 km/h,km/h,SE,15.1,allday
LOC09,Lago di Garda,12/01/2024,4,beaufort,270,,morning
LOC09,Garda,12 Oct 2024,14.1,knots,45,18.3,morning
LOC06,Cabarete,29/01/2023,3,beaufort,west,19.4,afternoon
LOC07,DAKHLA,12 Nov 2023,13.4 m/s,m/s,N,,afternoon
LOC08,Guajiru,21 Dec 2023,10.8 m/s,m/s,northeast,27.5,allday
LOC06,cabarete,12/05/2024,13.9 m/s,m/s,90,34.1,afternoon
LOC10,boracay,Apr 21 2023,23.8,knots,south,26.8,allday
LOC07,DAKHLA,26 Jun 2023,6,beaufort,45,31.8,afternoon
LOC06,Cabarete,05/02/2024,4,beaufort,270°,20.5,afternoon
LOC07,"Dakhla, Morocco",Jun 15 2023,55.9 km/h,km/h,east,16.1,afternoon
LOC03,TARIFA,10/07/2024,8.1 knots,knots,180°,10.9,morning
LOC07,DAKHLA,Mar 22 2024,6,beaufort,S,29.0,afternoon
LOC06,cabarete,Dec 04 2024,10.7 knots,knots,315,13.6,morning
LOC06,cabarete,2024-01-17,18.0 km/h,km/h,180°,11.0,morning
LOC09,Garda,03/13/2024,6,beaufort,0°,31.7,morning
LOC01, Cumbuco,Jan 30 2023,35.4 km/h,km/h,270°,23.9,allday
LOC10,"Boracay, Philippines",28/10/2023,37.4 km/h,km/h,225,23.4,allday
LOC06,Cabarete,Nov 24 2023,40.2 km/h,km/h,SE,27.8,afternoon
LOC05,Cape Town,24 Aug 2024,71.7 km/h,km/h,southwest,48.7,allday
LOC03,"Tarifa, Spain",28 Mar 2023,0.0 knots,knots,270°,0.0,morning
LOC02,jericoacoara,06 Mar 2023,23.9 knots,knots,180,31.3,allday
LOC10,"Boracay, Philippines",2023-06-06,8.3 m/s,m/s,east,20.1,allday
LOC10,Boracay,08/17/2023,14.3 knots,knots,90°,18.9,allday
LOC09,Lago di Garda,2023-10-19,14.3 knots,knots,45°,16.8,afternoon
LOC06,Cabarete,2023-04-18,2.2 knots,knots,N,2.8,morning
LOC09,Garda,2023-01-08,14.3,knots,northeast,17.4,afternoon
LOC10,Boracay,24 Nov 2024,18.1,knots,E,20.3,allday
LOC02,jericoacoara,08/04/2024,4,beaufort,NE,17.4,allday
LOC08,"Ilha do Guajiru, Brazil",Jul 19 2023,9.7 m/s,m/s,southeast,24.3,allday
LOC01,cumbuco,2023-04-19,13.2 m/s,m/s,135,32.3,allday
LOC04,Maui,2023-05-02,8.8 m/s,m/s,45,22.1,allday
LOC06,Cabarete,18 May 2024,28.2 km/h,km/h,90,19.8,afternoon
LOC02,Jeri,2023-07-16,47.4 km/h,km/h,135,30.1,allday
LOC04,"Maui, Hawaii",01 May 2024,4.1 m/s,m/s,S,9.7,allday
LOC07,Dakhla,27 Oct 2023,27.5,knots,90,16.6,afternoon
LOC07,DAKHLA,2024-11-06,4.8 knots,knots,northwest,6.0,morning
LOC03,TARIFA,2023-10-26,7.6 km/h,km/h,225,3.4,morning
LOC04,maui,07/31/2023,0.0,knots,southeast,19.6,allday
LOC03,Tarifa,24/06/2024,9.7 m/s,m/s,135,22.2,afternoon
LOC06,Cabarete,06/08/2023,19.4 knots,knots,SW,26.8,afternoon
LOC07,Dakhla,2023-04-25,36.9 km/h,km/h,S,24.2,afternoon
LOC09,Garda,07/12/2024,12.3 m/s,m/s,northwest,30.0,morning
LOC05,Cape Town,14 Jun 2024,9,beaufort,southeast,38.8,allday
LOC06,cabarete,24 Jul 2023,16.1 km/h,km/h,NE,10.9,afternoon
LOC08,Ilha Guajiru,Sep 16 2023,25.3 knots,knots,N,34.6,allday
LOC06,"Cabarete, Dominican Rep.",18 Apr 2023,17.0 knots,knots,0,23.5,afternoon
LOC01,Cumbuco,2023-09-23,5,beaufort,45,23.3,allday
LOC07,DAKHLA,Jun 08 2024,2,beaufort,southwest,12.7,morning
LOC03,TARIFA,08/15/2023,14.6 km/h,km/h,45,8.9,morning
LOC04,maui,Oct 10 2024,30.2 km/h,km/h,45°,18.0,allday
LOC09,Lago di Garda,Jan 03 2023,6.7 m/s,m/s,northwest,14.7,afternoon
LOC05,Cape Town,2024-01-12,33.0 knots,knots,south,40.6,allday
LOC09,Garda,10/28/2024,11.3,knots,90,15.6,afternoon
LOC09,"Lake Garda, Italy",Apr 07 2023,8,beaufort,south,38.5,morning
LOC10,boracay,03/27/2024,24.2,knots,NE,15.2,allday
LOC10,"Boracay, Philippines",19/12/2024,27.2 km/h,km/h,SW,16.5,allday
LOC03,"Tarifa, Spain",2023-01-18,3,beaufort,45°,14.9,morning
LOC08,"Ilha do Guajiru, Brazil",2024-07-01,22.2 knots,knots,270°,24.6,allday
LOC05,Cape Town,05/11/2024,14.0 m/s,m/s,northwest,32.3,allday
LOC01,"Cumbuco, Brazil",10/21/2023,14.1,knots,S,19.4,allday
LOC02,Jeri,2024-05-01,12.8 m/s,m/s,0°,15.8,allday
LOC07,Dakhla,11/19/2024,11.2 m/s,m/s,0°,29.9,afternoon
LOC02,jericoacoara,07/21/2023,25.8 knots,knots,east,19.2,allday
LOC04,Maui,Nov 07 2023,37.0 km/h,km/h,180,,allday
LOC06,cabarete,06/25/2024,6.5 km/h,km/h,225°,4.6,morning
LOC06,"Cabarete, Dominican Rep.",05/11/2023,32.2 km/h,km/h,S,15.3,afternoon
LOC01,"Cumbuco, Brazil",30 Jul 2024,38.7 km/h,km/h,135,23.9,allday
LOC06,"Cabarete, Dominican Rep.",01/08/2023,12.4 m/s,m/s,270°,28.4,afternoon
LOC03,Tarifa,Jan 18 2024,21.2 knots,knots,west,29.0,afternoon
LOC09,"Lake Garda, Italy",15/07/2023,32.0 km/h,km/h,NW,24.2,morning
LOC09,Lago di Garda,12 Aug 2024,19.3 knots,knots,315°,22.8,afternoon
LOC02,Jeri,2024-09-08,11.3 m/s,m/s,S,26.3,allday
LOC08,Ilha Guajiru,14 Jul 2023,6,beaufort,southeast,28.7,allday
LOC01,Cumbuco,15 Jan 2023,4,beaufort,S,19.4,allday
LOC06,"Cabarete, Dominican Rep.",14 Nov 2023,44.1 km/h,km/h,90°,14.6,afternoon
LOC05,Cape Town,Feb 25 2024,17.0 knots,knots,northwest,19.6,allday
LOC09,Lago di Garda,08/09/2024,27.5,knots,southwest,35.8,morning
LOC06,cabarete,21 May 2024,16.3,knots,S,8.7,afternoon
LOC06,Cabarete,15/03/2024,3.8,knots,135,4.3,morning
LOC06,"Cabarete, Dominican Rep.",01/08/2024,5,beaufort,northwest,15.6,afternoon
LOC04,maui,Jul 17 2024,25.8 knots,knots,E,34.0,allday
LOC10,"Boracay, Philippines",2024-08-30,17.5 knots,knots,N,19.9,allday
LOC07,DAKHLA,02 Apr 2023,30.4 km/h,km/h,NW,20.2,morning
LOC07,"Dakhla, Morocco",2024-05-23,6.9 m/s,m/s,SW,16.3,morning
LOC06,Cabarete,20 Jul 2024,5,beaufort,270°,21.7,afternoon
LOC02,Jeri,01/05/2023,46.9 km/h,km/h,northeast,,allday
LOC06,"Cabarete, Dominican Rep.",2024-12-17,15.7 km/h,km/h,northwest,10.8,morning
LOC02,"Jericoacoara, Brazil",13/11/2024,26.4 knots,knots,90°,35.9,allday
LOC10,Boracay,06/15/2024,12.8 knots,knots,southeast,17.6,allday
LOC01,cumbuco,2023-04-03,20.3 knots,knots,west,24.3,allday
LOC03,Tarifa,16 Jun 2024,10.3,knots,135°,12.6,morning
LOC04,maui,Apr 27 2024,31.9 km/h,km/h,northeast,22.4,allday
LOC06,Cabarete,02/11/2023,18.7,knots,180,24.3,afternoon
LOC03,"Tarifa, Spain",12/08/2024,7.2,knots,135°,9.1,morning
LOC09,Garda,Aug 04 2024,42.8 km/h,km/h,N,26.4,morning
LOC07,DAKHLA,May 31 2024,21.8 knots,knots,180,25.9,afternoon
LOC01,Cumbuco,2024-05-11,20.6,knots,180°,26.4,allday
LOC09,"Lake Garda, Italy",2023-05-18,13.7,knots,315°,17.4,afternoon
LOC07,"Dakhla, Morocco",21 Jun 2023,19.6,knots,northwest,,afternoon
LOC03,"Tarifa, Spain",2024-02-14,2,beaufort,90°,11.1,morning
LOC05,"Cape Town, South Africa",2023-09-01,35.7,knots,180°,43.3,allday
LOC07,Dakhla,06/25/2024,5.1 m/s,m/s,135,13.3,morning
LOC09,Garda,2023-04-05,3,beaufort,north,16.7,afternoon
LOC03,TARIFA,2024-11-20,4,beaufort,270,19.2,afternoon
